@RELATION SCMIR
@ATTRIBUTE 0 NUMERIC
@ATTRIBUTE 1 NUMERIC
@ATTRIBUTE 2 NUMERIC
@ATTRIBUTE 3 NUMERIC
@ATTRIBUTE 4 NUMERIC
@ATTRIBUTE 5 NUMERIC
@ATTRIBUTE 6 NUMERIC
@ATTRIBUTE 7 NUMERIC
@ATTRIBUTE 8 NUMERIC
@ATTRIBUTE 9 NUMERIC
@ATTRIBUTE 10 NUMERIC
@DATA
1,0,0.15032671391964,0,0.42870846390724,0.067521676421165,0,0.30721002817154,0.36737495660782,0.33954021334648,0.12867116928101
0.89262449741364,0.064377479255199,0.31372562050819,0.16666659712791,0.28819337487221,1,0.7040199637413,0.11926797777414,0.36768648028374,0,1
0.78089839220047,0.4178641140461,0.28104573488235,0.39473694562912,0.052999813109636,0.30134034156799,0.49730706214905,0.026111483573914,0.1425157636404,0.29469653964043,0.62972164154053
0.6763106584549,0.48213377594948,0.1568628102541,0.42982450127602,0,0.47615620493889,1,0.15446008741856,0.0532524921,0.66467308998108,0.1746518611908
0.57872569561005,0.55295580625534,0.09150330722332,0.5,0.017699064686894,0.095798455178738,0.12429790198803,0.52155584096909,0,0.82514947652817,0.044235333800316
0.48767533898354,0.33486607670784,0,0.45614030957222,0.12817795574665,0.58303093910217,0.73307996988297,0.12407488375902,0.17170925438404,0.92444521188736,0.007356543559581
0.4027227461338,0.34808573126793,0.5098038315773,0.50877195596695,0.4773126244545,0.26996019482613,0.1966487467289,0.061799246817827,0.6305924654007,0.96368020772934,0.0015043582534418
0.32345914840698,0.47992962598801,0.65359479188919,0.53508776426315,0.66163659095764,0.1372529566288,0.10965728014708,0.10435318946838,0.7867049574852,0.98347288370132,0.00017763665528037
0.24950361251831,1,0.87581706047058,1,0.67211556434631,0.071213416755199,0.26603579521179,0,0.76258498430252,0.99462580680847,0
0.18050070106983,0.81757634878159,0.84313720464706,0.79824566841125,0.47381982207298,0.21001251041889,0.029500776901841,1,0.65102952718735,0.99641734361649,0
0.11611838638783,0.64012521505356,0.96078431606293,0.57894742488861,0.60190552473068,0.13357883691788,0.20864300429821,0.57435929775238,0.77121078968048,0.99808353185654,0
0.056047838181257,0.70156741142273,0.92156857252121,0.62280714511871,0.78792959451675,0,0.045666214078665,0.38244691491127,0.87110078334808,0.99909907579422,0
0,0.72334069013596,1,0.58771938085556,1,0.079672574996948,0.14823138713837,0.70804452896118,1,1,0
