@RELATION SCMIR
@ATTRIBUTE 0 NUMERIC
@ATTRIBUTE 1 NUMERIC
@ATTRIBUTE 2 NUMERIC
@ATTRIBUTE 3 NUMERIC
@ATTRIBUTE 4 NUMERIC
@ATTRIBUTE 5 NUMERIC
@ATTRIBUTE 6 NUMERIC
@ATTRIBUTE 7 NUMERIC
@ATTRIBUTE 8 NUMERIC
@ATTRIBUTE 9 NUMERIC
@ATTRIBUTE 10 NUMERIC
@DATA
1,0,0.088421002030373,0,0.11340413987637,0.38476863503456,0.18179599940777,0.31511598825455,0.14915877580643,0.16896788775921,0.1462629288435
0.98660165071487,0.26437240839005,0.39789471030235,0.31566822528839,0.38460689783096,1,1,0.53423792123795,0.37697297334671,0,0.73084592819214
0.92156565189362,0.32592523097992,0.23578940331936,0.24884790182114,0.26035812497139,0.58140736818314,0.72465163469315,0.77257031202316,0.20261858403683,0.08301617950201,1
0.83696210384369,0.35783317685127,0.13052628934383,0.23732715845108,0.097364902496338,0.20475296676159,0.71717071533203,0.83023113012314,0.086808949708939,0.37938824295998,0.7859074473381
0.75332260131836,0.36471167206764,0.052631556987762,0.21198157966137,0,0.036728519946337,0.37993711233139,0.72125327587128,0.01836834102869,0.57404685020447,0.42407527565956
0.67528408765793,0.39260724186897,0.018947331234813,0.22119817137718,0.0096702603623271,0,0.1919658780098,0.53682398796082,0,0.77703166007996,0.13108888268471
0.60247159004211,0.36474731564522,0.025263074785471,0.18894009292126,0.031110031530261,0.012613467872143,0,0.82622087001801,0.015865508466959,0.89301645755768,0.028236916288733
0.5345351099968,0.33368384838104,0,0.18433178961277,0.074919372797012,0.088953778147697,0.27234178781509,0.97809737920761,0.04669002816081,0.94224393367767,0.0063009858131409
0.47114786505699,0.37995153665543,0.42736840248108,0.29262673854828,0.37443289160728,0.27861443161964,0.20823781192303,1,0.32931187748909,0.98165690898895,0.00016846843936946
0.41200578212738,0.48130571842194,0.56842094659805,0.59677416086197,0.58108586072922,0.71329337358475,0.71925562620163,0.90501970052719,0.61903059482574,0.99557942152023,3.63260528502e-06
0.35682424902916,0.3321772813797,0.69052630662918,0.4723502099514,0.55115306377411,0.44506379961967,0.24552346765995,0.3375184237957,0.72716546058655,0.99642264842987,0
0.30533802509308,0.55703377723694,0.82947361469269,0.70737326145172,0.75059688091278,0.24552017450333,0.017539720982313,0.19066816568375,0.8770415186882,0.99818676710129,9.8545172022568e-07
0.257299721241,0.65832495689392,0.823157787323,0.69815665483475,0.82538169622421,0.17381027340889,0.02399579808116,0.20890183746815,0.72629368305206,0.99827378988266,0
0.21247816085815,0.74723118543625,0.85052621364594,0.75345623493195,0.87756645679474,0.31696140766144,0.50437438488007,0.090472519397736,0.69026207923889,0.99894672632217,0
0.17065840959549,0.81599104404449,0.93263155221939,0.8271889090538,0.94232320785522,0.23114374279976,0.39691761136055,0.069853417575359,0.75406014919281,0.99934166669846,0
0.13163915276527,1,1,1,1,0.29424872994423,0.40885823965073,0,0.89411932229996,0.99961894750595,0
0.095232896506786,0.87364387512207,0.91578942537308,0.88479256629944,0.92053401470184,0.3587581217289,0.49455487728119,0.052774664014578,0.77550280094147,0.99961811304092,0
0.061264589428902,0.83975327014923,0.88210517168045,0.8387097120285,0.89345669746399,0.14745499193668,0.52491521835327,0.36209428310394,0.68679291009903,0.99961632490158,0
0.029571129009128,0.68551844358444,0.85263156890869,0.7165898680687,0.82468873262405,0.32965323328972,0.83252465724945,0.16975484788418,0.64750707149506,0.99965506792068,0
0,0.70610499382019,0.97052621841431,0.85023039579391,0.7881765961647,0.95575952529907,0.99534553289413,0.82418185472488,1,1,0
