@RELATION SCMIR
@ATTRIBUTE 0 NUMERIC
@ATTRIBUTE 1 NUMERIC
@ATTRIBUTE 2 NUMERIC
@ATTRIBUTE 3 NUMERIC
@ATTRIBUTE 4 NUMERIC
@ATTRIBUTE 5 NUMERIC
@ATTRIBUTE 6 NUMERIC
@ATTRIBUTE 7 NUMERIC
@ATTRIBUTE 8 NUMERIC
@ATTRIBUTE 9 NUMERIC
@ATTRIBUTE 10 NUMERIC
@DATA
1,0,0.054704569280148,0,0.1487537920475,0.383793592453,0.16668879985809,0.58674943447113,0.14048811793327,0,0.17603734135628
0.93879127502441,0.35617226362228,0.34354487061501,0.34216862916946,0.38083523511887,0.9899914264679,0.87171643972397,0.46886971592903,0.34334608912468,0.033309005200863,0.95620089769363
0.8534300327301,0.37379688024521,0.2407002300024,0.27951806783676,0.26533383131027,0.88393104076385,1,0.68403708934784,0.20022474229336,0.21346643567085,1
0.75767493247986,0.42345270514488,0.083151020109653,0.2240964025259,0.066797390580177,0,0.19422341883183,0.27991431951523,0.020712785422802,0.49524709582329,0.68068337440491
0.66782730817795,0.4025114774704,0.024069983512163,0.23373490571976,0,0.11634233593941,0.42345297336578,0.2520726621151,0.0081141851842403,0.69602090120316,0.24062465131283
0.58399617671967,0.3989092707634,0,0.2048192769289,0.053212989121675,0.0070373681373894,0,0.50997024774551,0,0.86078721284866,0.052938919514418
0.50577932596207,0.36366432905197,0,0.18313251435757,0.088822044432163,0.032253943383694,0.016194814816117,0.46263402700424,0.03132651001215,0.93002587556839,0.011483769863844
0.43280035257339,0.36480933427811,0.2472647279501,0.24337346851826,0.2960312962532,0.11760448664427,0.013812555000186,0.47776183485985,0.21939161419868,0.97459656000137,0.00089226925047114
0.36470860242844,0.68722307682037,0.68927788734436,0.69638550281525,0.72301661968231,0.63452076911926,0.62771463394165,1,0.66655790805817,0.99397146701813,4.4681009967462e-06
0.30117672681808,0.59085637331009,0.61050319671631,0.66746991872787,0.6537880897522,1,0.96746754646301,0.3687838613987,0.67039257287979,0.99691444635391,2.5063957309612e-06
0.24189914762974,0.40639653801918,0.71334785223007,0.53734934329987,0.58633214235306,0.42272928357124,0.18956030905247,0.24825742840767,0.77361661195755,0.99723356962204,0
0.18659146130085,0.54847121238708,0.78118151426315,0.6795180439949,0.71112406253815,0.2818189561367,0.068804621696472,0.22617870569229,0.84223616123199,0.99860894680023,0
0.13498756289482,0.72814148664474,0.8358861207962,0.74698799848557,0.78240638971329,0.26548048853874,0.1054699793458,0.21603943407536,0.85482096672058,0.99924278259277,0
0.086839362978935,0.79849356412888,0.69803059101105,0.69638550281525,0.81025224924088,0.37782034277916,0.62021493911743,0,0.53730684518814,0.99907231330872,0
0.041915569454432,0.73074376583099,0.81400436162949,0.69638550281525,0.80654102563858,0.50595426559448,0.4866296350956,0.13772441446781,0.74212700128555,0.99964076280594,0
0,1,1,1,1,0.39719393849373,0.32863080501556,0.12451860308647,1,1,0
