@RELATION SCMIR
@ATTRIBUTE 0 NUMERIC
@ATTRIBUTE 1 NUMERIC
@ATTRIBUTE 2 NUMERIC
@ATTRIBUTE 3 NUMERIC
@ATTRIBUTE 4 NUMERIC
@ATTRIBUTE 5 NUMERIC
@ATTRIBUTE 6 NUMERIC
@ATTRIBUTE 7 NUMERIC
@ATTRIBUTE 8 NUMERIC
@ATTRIBUTE 9 NUMERIC
@ATTRIBUTE 10 NUMERIC
@DATA
1,0.14566683769226,0,0.24761901795864,0.20966549217701,0.031189423054457,0,1,0,0.005715164821595,0.20279851555824
0.89224678277969,0.63402873277664,0.47916650772095,0.71904754638672,0.35770907998085,0.1502973139286,0.21690581738949,0.72736620903015,0.22156621515751,0,1
0.7530460357666,0.94355988502502,0.6527778506279,0.86666667461395,0.07816331833601,0.077626921236515,0.21702583134174,0.067926861345768,0.27414014935493,0.41758185625076,0.43563017249107
0.62186551094055,1,0.73611128330231,0.93809521198273,0.31648489832878,0,0.078481771051884,0.17860606312752,0.3900673687458,0.71323668956757,0.087803535163403
0.49947041273117,0.99643671512604,0.76388871669769,1,0.46323290467262,0.33609044551849,0.54039138555527,0,0.49006935954094,0.89017826318741,0.011867685243487
0.38527181744576,0.50820887088776,0.59722226858139,0.75714284181595,0.26146775484085,0.68168580532074,0.69100558757782,0.038017597049475,0.59124571084976,0.94841587543488,0.00071004242636263
0.2787207365036,0.17472057044506,0.44444441795349,0.41904762387276,0.020033249631524,0.93145215511322,0.92878079414368,0.14947347342968,0.47086635231972,0.97475552558899,0.00012513775436673
0.17930492758751,0,0.5,0.18571427464485,0,0.84869593381882,0.83789873123169,0.32892724871635,0.40455767512321,0.9899982213974,1.4923758499208e-05
0.086546339094639,0.01998532935977,0.59027767181396,0,0.18176311254501,0.99658185243607,0.99115288257599,0.66425126791,0.57290381193161,0.99720811843872,0
0,0.34895065426826,1,0.54761904478073,1,1,1,0.11083211004734,1,1,0
