@RELATION SCMIR
@ATTRIBUTE 0 NUMERIC
@ATTRIBUTE 1 NUMERIC
@ATTRIBUTE 2 NUMERIC
@ATTRIBUTE 3 NUMERIC
@ATTRIBUTE 4 NUMERIC
@ATTRIBUTE 5 NUMERIC
@ATTRIBUTE 6 NUMERIC
@ATTRIBUTE 7 NUMERIC
@ATTRIBUTE 8 NUMERIC
@ATTRIBUTE 9 NUMERIC
@ATTRIBUTE 10 NUMERIC
@DATA
1,0,0,0,0.1994264125824,0.19258913397789,0.011770328506827,0.23856970667839,0.31205487251282,0.21972712874413,0.26312890648842
0.90630310773849,0.42428967356682,0.36923089623451,0.38613846898079,0.49407640099525,0.15477231144905,0.037198718637228,0.20711120963097,0.51046818494797,0,1
0.76386016607285,0.70371127128601,0.42307725548744,0.51485162973404,0.48590189218521,1,0.097746685147285,1,0.35785761475563,0.29759207367897,0.5947397351265
0.63079643249512,0.7134056687355,0.030769241973758,0.61386150121689,0,0.23549321293831,0,0.28857219219208,0.013772237114608,0.59734678268433,0.21987725794315
0.50664353370667,0.7641778588295,0.092307724058628,0.58415830135345,0.065038867294788,0,0.12619589269161,0.068690478801727,0,0.82814204692841,0.04262562841177
0.39080491662025,0.56843119859695,0.27692317962646,0.46534642577171,0.38968408107758,0.22872099280357,0.27891421318054,0.28494390845299,0.30023831129074,0.93713164329529,0.0040819998830557
0.28272333741188,0.74394273757935,0.67692333459854,0.73267340660095,0.51355695724487,0.18248069286346,0.73158502578735,0.16458792984486,0.62507420778275,0.96618849039078,0.00050403957720846
0.18187989294529,0.8904767036438,0.59999984502792,0.8415841460228,0.68091958761215,0.29548999667168,0.94995546340942,0.17304255068302,0.62391000986099,0.97894603013992,4.5787737690262e-06
0.087789356708527,0.81757873296738,0.67692333459854,0.79207891225815,0.76792883872986,0.4776930809021,1,0.21237768232822,0.68621397018433,0.99422973394394,0
0,1,1,1,1,0.14755843579769,0.50525915622711,0,1,1,0
