@RELATION SCMIR
@ATTRIBUTE 0 NUMERIC
@ATTRIBUTE 1 NUMERIC
@ATTRIBUTE 2 NUMERIC
@ATTRIBUTE 3 NUMERIC
@ATTRIBUTE 4 NUMERIC
@ATTRIBUTE 5 NUMERIC
@ATTRIBUTE 6 NUMERIC
@ATTRIBUTE 7 NUMERIC
@ATTRIBUTE 8 NUMERIC
@ATTRIBUTE 9 NUMERIC
@ATTRIBUTE 10 NUMERIC
@DATA
1,0.26784864068031,0.13793101906776,1,0.23326444625854,0,0,0.30412179231644,0.06439496576786,0.096446648240089,0.21425560116768
0.9521022439003,0.17719995975494,0.12807881832123,0.45161288976669,0.17039695382118,0.80765700340271,0.80769509077072,0.24477736651897,0.056740872561932,0,0.16117332875729
0.83261209726334,0.1523043513298,0.17241378128529,0.25806450843811,0.12575781345367,0.58488738536835,0.58481019735336,0.28523406386375,0.052212111651897,0.35393470525742,1
0.72140598297119,0.095950424671173,0.073891624808311,0.16129031777382,0.047357317060232,0.7737295627594,0.773666203022,0.40753519535065,0.021199751645327,0.51368898153305,0.010562659241259
0.61731433868408,0.062349744141102,0.023399012163281,0.096774198114872,0.028168622404337,0.83744978904724,0.8374097943306,0.88197553157806,0.0099077774211764,0.61419081687927,0.48499941825867
0.52019321918488,0.023939106613398,0.0061576352454722,0.064516112208366,0.012689559720457,0.9830065369606,0.98300606012344,0.49330177903175,0,0.71339339017868,0.0024940886069089
0.42957618832588,0.025500735267997,0.0024630536790937,0.064516112208366,0.020741049200296,0.33371287584305,0.3333326280117,0.50042319297791,0.0037361665163189,0.83703881502151,1.2019010682707e-05
0.34502702951431,0.011915416456759,0.0036945804022253,0.032258056104183,0.018540071323514,1,1,0.16623590886593,0.0050679021514952,0.88837480545044,0
0.26614019274712,0,0.0012315268395469,0.032258056104183,0,0.81596386432648,0.81585639715195,1,0.0017034363700077,0.88668352365494,0
0.19253621995449,0.010757053270936,0,0,0.021325066685677,0.9799736738205,0.97996062040329,0.43063494563103,0.02271381765604,0.94764745235443,7.6221491326578e-05
0.12386131286621,0.072689190506935,0.0012315268395469,0.032258056104183,0.071839652955532,0.73542773723602,0.73527359962463,0.25071427226067,0.088484458625317,0.979552090168,0
0.059785347431898,0.30221718549728,0.14408865571022,0.064516112208366,0.32857868075371,0.56029182672501,0.56005966663361,0,0.33498176932335,0.99596500396729,0
0,1,1,0.16129031777382,1,0.80137717723846,0.80165100097656,0.010635882616043,1,1,0
